route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,city_id,date
109,3,3_11558156,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558158,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558160,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558162,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558164,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558167,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558169,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558171,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558173,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558175,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558177,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558179,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558181,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558183,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558185,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558188,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558190,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558192,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558194,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558196,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558198,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558200,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558202,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558205,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558207,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558209,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558211,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558213,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558215,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558217,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558219,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558221,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558223,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558147,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558187,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558204,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558166,JARNOŁTÓW,1,828698,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558165,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558186,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558203,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,3,3_11558224,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558227,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558229,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558231,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558233,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558235,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558237,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558239,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558241,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558246,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558248,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558250,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558252,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558254,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558256,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558258,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558260,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558262,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558267,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558269,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558271,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558273,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558275,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558277,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558279,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558284,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558286,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558288,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558290,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558292,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558294,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558296,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558298,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558300,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558226,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558228,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558230,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558232,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558234,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558236,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558238,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558240,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558242,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558245,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558247,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558249,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558251,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558253,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558255,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558257,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558259,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558261,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558263,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558266,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558268,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558270,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558272,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558274,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558276,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558278,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558280,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558283,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558285,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558287,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558289,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558291,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558293,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558295,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558297,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558299,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558301,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558225,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558265,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558282,JARNOŁTÓW,1,828697,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558244,JARNOŁTÓW,1,828698,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558243,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558264,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558281,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,4,4_11558302,Zajezdnia Obornicka,1,828703,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549281,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549283,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549285,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549287,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549289,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549291,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549293,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549297,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549299,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549301,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549303,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549305,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549307,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549309,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549313,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549316,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549318,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549320,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549322,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549324,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549326,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549328,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549330,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549334,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549336,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549342,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549344,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549346,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549348,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549350,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549352,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549354,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549358,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549364,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549366,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549368,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549370,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549374,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549376,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549378,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549380,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549382,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549280,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549282,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549284,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549286,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549288,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549290,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549292,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549294,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549296,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549298,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549300,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549302,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549304,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549306,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549308,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549310,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549312,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549314,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549315,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549317,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549319,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549321,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549323,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549325,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549327,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549329,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549331,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549333,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549335,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549337,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549339,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549341,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549345,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549347,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549349,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549351,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549353,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549355,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549357,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549359,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549361,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549363,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549365,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549367,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549369,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549371,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549373,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549375,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549377,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549379,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549381,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549383,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549279,JARNOŁTÓW,1,828695,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549295,JARNOŁTÓW,1,828695,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549338,JARNOŁTÓW,1,828695,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549340,JARNOŁTÓW,1,828695,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549311,JARNOŁTÓW,1,828696,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549332,JARNOŁTÓW,1,828696,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549356,JARNOŁTÓW,1,828696,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549360,JARNOŁTÓW,1,828696,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549372,JARNOŁTÓW,1,828696,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549362,JARNOŁTÓW,1,828699,1,2023-01-10 11:39:08.146227+00:00
109,6,6_11549343,PL. SOLIDARNOŚCI,0,828702,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549386,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549388,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549390,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549392,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549394,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549396,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549398,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549402,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549404,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549406,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549408,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549410,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549412,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549414,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549418,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549421,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549423,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549425,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549427,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549429,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549431,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549433,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549435,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549439,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549441,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549447,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549449,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549451,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549453,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549455,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549457,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549459,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549463,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549469,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549471,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549473,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549475,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549479,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549481,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549483,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549485,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549487,JARNOŁTÓW,1,828693,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549385,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549387,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549389,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549391,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549393,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549395,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549397,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549399,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549401,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
109,8,8_11549403,PL. SOLIDARNOŚCI,0,828694,1,2023-01-10 11:39:08.146227+00:00
