stop_id;stop_code;stop_name;stop_lat;stop_lon;city_id;date
432;25141;Księska;51.07639388;17.09019786;1;2022-11-28 15:51:12.854108+00:00
433;25142;Księska;51.07679045;17.08921449;1;2022-11-28 15:51:12.854108+00:00
435;25108;Karwińska;51.08256801;17.07643686;1;2022-11-28 15:51:12.854108+00:00
445;21148;Transbud;51.08374355;17.05884177;1;2022-11-28 15:51:12.854108+00:00
446;21147;Transbud;51.08352541;17.05971235;1;2022-11-28 15:51:12.854108+00:00
451;21133;Świeradowska;51.07684539;17.04799911;1;2022-11-28 15:51:12.854108+00:00
458;121012;Kamienna;51.086183;17.046882;1;2022-11-28 15:51:12.854108+00:00
465;25301;Wiaduktowa;51.07545298;17.07609286;1;2022-11-28 15:51:12.854108+00:00
466;25304;Topolowa;51.06946513;17.08041925;1;2022-11-28 15:51:12.854108+00:00
496;11323;Zielińskiego;51.098522;17.02050515;1;2022-11-28 15:51:12.854108+00:00
507;11301;Rondo;51.09160636;17.01784799;1;2022-11-28 15:51:12.854108+00:00
515;120213;Świstackiego;51.09900544;17.05013442;1;2022-11-28 15:51:12.854108+00:00
518;120215;Na Niskich Łąkach;51.09705553;17.05544879;1;2022-11-28 15:51:12.854108+00:00
519;20326;Na Niskich Łąkach;51.09728083;17.05548909;1;2022-11-28 15:51:12.854108+00:00
522;10335;Renoma;51.10412651;17.03231779;1;2022-11-28 15:51:12.854108+00:00
530;25509;Opatowicka nr 85;51.09515536;17.12302758;1;2022-11-28 15:51:12.854108+00:00
543;10103;Rynek;51.1110606;17.0272088;1;2022-11-28 15:51:12.854108+00:00
544;10102;Świdnicka;51.10702206;17.03285067;1;2022-11-28 15:51:12.854108+00:00
545;10101;Świdnicka;51.10743255;17.0327321;1;2022-11-28 15:51:12.854108+00:00
546;10111;GALERIA DOMINIKAŃSKA;51.10740171;17.03975322;1;2022-11-28 15:51:12.854108+00:00
547;10123;GALERIA DOMINIKAŃSKA;51.10801936;17.03738252;1;2022-11-28 15:51:12.854108+00:00
549;20302;Poczta Główna;51.1078565;17.04563742;1;2022-11-28 15:51:12.854108+00:00
552;24312;Park Szczytnicki;51.11140177;17.08217029;1;2022-11-28 15:51:12.854108+00:00
553;24504;Tramwajowa;51.10429053;17.08387717;1;2022-11-28 15:51:12.854108+00:00
554;24503;Tramwajowa;51.10421693;17.08310669;1;2022-11-28 15:51:12.854108+00:00
555;24516;Monte Cassino;51.10655415;17.10445022;1;2022-11-28 15:51:12.854108+00:00
580;24724;Miłoszycka;51.11620881;17.1277179;1;2022-11-28 15:51:12.854108+00:00
