route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
128,6,6_11521019,"ZAKRZÓW",0,826429,3,2,826429
128,6,6_11521035,"ZAKRZÓW",0,826429,4,2,826429
128,6,6_11521000,"PILCZYCE",1,827424,1,2,827424
128,6,6_11521002,"PILCZYCE",1,827424,1,2,827424
128,6,6_11521004,"PILCZYCE",1,827424,1,2,827424
128,6,6_11521007,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521009,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521011,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521013,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521015,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521017,"PILCZYCE",1,827424,2,2,827424
128,6,6_11521020,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521022,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521024,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521026,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521028,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521030,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521032,"PILCZYCE",1,827424,3,2,827424
128,6,6_11521036,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521038,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521040,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521042,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521044,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521046,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521048,"PILCZYCE",1,827424,4,2,827424
128,6,6_11521053,"PILCZYCE",1,827424,5,2,827424
128,6,6_11521055,"PILCZYCE",1,827424,5,2,827424
128,6,6_11521057,"PILCZYCE",1,827424,5,2,827424
128,6,6_11521059,"PILCZYCE",1,827424,5,2,827424
128,6,6_11521061,"PILCZYCE",1,827424,5,2,827424
128,6,6_11521066,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521068,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521070,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521072,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521074,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521076,"PILCZYCE",1,827424,6,2,827424
128,6,6_11521079,"PILCZYCE",1,827424,7,2,827424
128,6,6_11521081,"PILCZYCE",1,827424,7,2,827424
128,6,6_11521083,"PILCZYCE",1,827424,7,2,827424
128,6,6_11521085,"PILCZYCE",1,827424,7,2,827424
128,6,6_11521087,"PILCZYCE",1,827424,7,2,827424
128,6,6_11521091,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521093,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521095,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521097,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521099,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521101,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521103,"PILCZYCE",1,827424,8,2,827424
128,6,6_11521109,"PILCZYCE",1,827424,9,2,827424
128,6,6_11521111,"PILCZYCE",1,827424,9,2,827424
128,6,6_11521113,"PILCZYCE",1,827424,9,2,827424
128,6,6_11521115,"PILCZYCE",1,827424,9,2,827424
128,6,6_11521117,"PILCZYCE",1,827424,9,2,827424
128,6,6_11521121,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521123,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521125,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521127,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521129,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521131,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521133,"PILCZYCE",1,827424,10,2,827424
128,6,6_11521137,"PILCZYCE",1,827424,11,2,827424
128,6,6_11521139,"PILCZYCE",1,827424,11,2,827424
128,6,6_11521141,"PILCZYCE",1,827424,11,2,827424
128,6,6_11521143,"PILCZYCE",1,827424,11,2,827424
128,6,6_11521145,"PILCZYCE",1,827424,11,2,827424
128,6,6_11521148,"PILCZYCE",1,827424,12,2,827424
128,6,6_11521150,"PILCZYCE",1,827424,12,2,827424
128,6,6_11522932,"PILCZYCE",1,827424,13,2,827424
128,6,6_11521134,"Zajezdnia Obornicka",0,827452,10,2,827452
128,6,6_11521051,"PILCZYCE",1,827453,5,2,827453
128,6,6_11521064,"PILCZYCE",1,827453,6,2,827453
128,6,6_11521089,"PILCZYCE",1,827453,8,2,827453
128,6,6_11521107,"PILCZYCE",1,827453,9,2,827453
128,6,6_11521119,"PILCZYCE",1,827453,10,2,827453
128,6,6_11521135,"PILCZYCE",1,827453,11,2,827453
128,6,6_11521001,"ZAKRZÓW",0,827790,1,2,827790
128,6,6_11521003,"ZAKRZÓW",0,827790,1,2,827790
128,6,6_11521008,"ZAKRZÓW",0,827790,2,2,827790
128,6,6_11521010,"ZAKRZÓW",0,827790,2,2,827790
128,6,6_11521012,"ZAKRZÓW",0,827790,2,2,827790
128,6,6_11521014,"ZAKRZÓW",0,827790,2,2,827790
128,6,6_11521016,"ZAKRZÓW",0,827790,2,2,827790
128,6,6_11521021,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521023,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521025,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521027,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521029,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521031,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521033,"ZAKRZÓW",0,827790,3,2,827790
128,6,6_11521037,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521039,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521041,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521043,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521045,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521047,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521049,"ZAKRZÓW",0,827790,4,2,827790
128,6,6_11521052,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521054,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521056,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521058,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521060,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521062,"ZAKRZÓW",0,827790,5,2,827790
128,6,6_11521065,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521067,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521069,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521071,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521073,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521075,"ZAKRZÓW",0,827790,6,2,827790
128,6,6_11521080,"ZAKRZÓW",0,827790,7,2,827790
128,6,6_11521082,"ZAKRZÓW",0,827790,7,2,827790
128,6,6_11521084,"ZAKRZÓW",0,827790,7,2,827790
128,6,6_11521086,"ZAKRZÓW",0,827790,7,2,827790
128,6,6_11521090,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521092,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521094,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521096,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521098,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521100,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521102,"ZAKRZÓW",0,827790,8,2,827790
128,6,6_11521108,"ZAKRZÓW",0,827790,9,2,827790
128,6,6_11521110,"ZAKRZÓW",0,827790,9,2,827790
128,6,6_11521112,"ZAKRZÓW",0,827790,9,2,827790
128,6,6_11521114,"ZAKRZÓW",0,827790,9,2,827790
128,6,6_11521116,"ZAKRZÓW",0,827790,9,2,827790
128,6,6_11521120,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521122,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521124,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521126,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521128,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521130,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521132,"ZAKRZÓW",0,827790,10,2,827790
128,6,6_11521136,"ZAKRZÓW",0,827790,11,2,827790
128,6,6_11521138,"ZAKRZÓW",0,827790,11,2,827790
128,6,6_11521140,"ZAKRZÓW",0,827790,11,2,827790
128,6,6_11521142,"ZAKRZÓW",0,827790,11,2,827790
128,6,6_11521144,"ZAKRZÓW",0,827790,11,2,827790
128,6,6_11521149,"ZAKRZÓW",0,827790,12,2,827790
128,6,6_11521151,"ZAKRZÓW",0,827790,12,2,827790
128,6,6_11522931,"ZAKRZÓW",0,827790,13,2,827790
128,6,6_11521005,"Zajezdnia Obornicka",0,827827,1,2,827827
128,6,6_11521077,"Zajezdnia Obornicka",0,827827,6,2,827827
128,6,6_11521088,"Zajezdnia Obornicka",0,827827,7,2,827827
128,6,6_11522933,"Zajezdnia Obornicka",0,827827,13,2,827827
128,6,6_11521018,"Zajezdnia Obornicka",0,828482,2,2,828482
128,6,6_11521118,"Zajezdnia Obornicka",0,828482,9,2,828482
128,6,6_11521146,"Zajezdnia Obornicka",0,828482,11,2,828482
128,8,8_11527284,"PILCZYCE",1,823841,13,2,823841
128,8,8_11525380,"Zajezdnia Obornicka",1,826144,3,2,826144
128,8,8_11525396,"Zajezdnia Obornicka",1,826144,4,2,826144
128,8,8_11525409,"Zajezdnia Obornicka",1,826144,5,2,826144
128,8,8_11525498,"Zajezdnia Obornicka",1,826144,12,2,826144
128,8,8_11525345,"ZAKRZÓW",0,826146,1,2,826146
128,8,8_11525352,"ZAKRZÓW",0,826146,2,2,826146
128,8,8_11525424,"ZAKRZÓW",0,826146,7,2,826146
128,8,8_11525493,"ZAKRZÓW",0,826146,12,2,826146
128,8,8_11525365,"ZAKRZÓW",0,826429,3,2,826429
128,8,8_11525381,"ZAKRZÓW",0,826429,4,2,826429
128,8,8_11525346,"PILCZYCE",1,827424,1,2,827424
128,8,8_11525348,"PILCZYCE",1,827424,1,2,827424
128,8,8_11525350,"PILCZYCE",1,827424,1,2,827424
128,8,8_11525353,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525355,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525357,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525359,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525361,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525363,"PILCZYCE",1,827424,2,2,827424
128,8,8_11525366,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525368,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525370,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525372,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525374,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525376,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525378,"PILCZYCE",1,827424,3,2,827424
128,8,8_11525382,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525384,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525386,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525388,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525390,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525392,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525394,"PILCZYCE",1,827424,4,2,827424
128,8,8_11525399,"PILCZYCE",1,827424,5,2,827424
128,8,8_11525401,"PILCZYCE",1,827424,5,2,827424
128,8,8_11525403,"PILCZYCE",1,827424,5,2,827424
128,8,8_11525405,"PILCZYCE",1,827424,5,2,827424
128,8,8_11525407,"PILCZYCE",1,827424,5,2,827424
128,8,8_11525412,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525414,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525416,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525418,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525420,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525422,"PILCZYCE",1,827424,6,2,827424
128,8,8_11525425,"PILCZYCE",1,827424,7,2,827424
128,8,8_11525427,"PILCZYCE",1,827424,7,2,827424
128,8,8_11525429,"PILCZYCE",1,827424,7,2,827424
128,8,8_11525431,"PILCZYCE",1,827424,7,2,827424
128,8,8_11525433,"PILCZYCE",1,827424,7,2,827424
128,8,8_11525437,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525439,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525441,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525443,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525445,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525447,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525449,"PILCZYCE",1,827424,8,2,827424
128,8,8_11525455,"PILCZYCE",1,827424,9,2,827424
128,8,8_11525457,"PILCZYCE",1,827424,9,2,827424
128,8,8_11525459,"PILCZYCE",1,827424,9,2,827424
128,8,8_11525461,"PILCZYCE",1,827424,9,2,827424
128,8,8_11525463,"PILCZYCE",1,827424,9,2,827424
128,8,8_11525467,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525469,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525471,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525473,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525475,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525477,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525479,"PILCZYCE",1,827424,10,2,827424
128,8,8_11525483,"PILCZYCE",1,827424,11,2,827424
128,8,8_11525485,"PILCZYCE",1,827424,11,2,827424
128,8,8_11525487,"PILCZYCE",1,827424,11,2,827424
128,8,8_11525489,"PILCZYCE",1,827424,11,2,827424
128,8,8_11525491,"PILCZYCE",1,827424,11,2,827424
128,8,8_11525494,"PILCZYCE",1,827424,12,2,827424
128,8,8_11525496,"PILCZYCE",1,827424,12,2,827424
128,8,8_11527286,"PILCZYCE",1,827424,13,2,827424
128,8,8_11525480,"Zajezdnia Obornicka",0,827452,10,2,827452
128,8,8_11525397,"PILCZYCE",1,827453,5,2,827453
128,8,8_11525410,"PILCZYCE",1,827453,6,2,827453
128,8,8_11525435,"PILCZYCE",1,827453,8,2,827453
128,8,8_11525453,"PILCZYCE",1,827453,9,2,827453
128,8,8_11525465,"PILCZYCE",1,827453,10,2,827453
128,8,8_11525481,"PILCZYCE",1,827453,11,2,827453
128,8,8_11525347,"ZAKRZÓW",0,827790,1,2,827790
128,8,8_11525349,"ZAKRZÓW",0,827790,1,2,827790
128,8,8_11525354,"ZAKRZÓW",0,827790,2,2,827790
128,8,8_11525356,"ZAKRZÓW",0,827790,2,2,827790
128,8,8_11525358,"ZAKRZÓW",0,827790,2,2,827790
128,8,8_11525360,"ZAKRZÓW",0,827790,2,2,827790
128,8,8_11525362,"ZAKRZÓW",0,827790,2,2,827790
128,8,8_11525367,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525369,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525371,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525373,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525375,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525377,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525379,"ZAKRZÓW",0,827790,3,2,827790
128,8,8_11525383,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525385,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525387,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525389,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525391,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525393,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525395,"ZAKRZÓW",0,827790,4,2,827790
128,8,8_11525398,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525400,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525402,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525404,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525406,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525408,"ZAKRZÓW",0,827790,5,2,827790
128,8,8_11525411,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525413,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525415,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525417,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525419,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525421,"ZAKRZÓW",0,827790,6,2,827790
128,8,8_11525426,"ZAKRZÓW",0,827790,7,2,827790
128,8,8_11525428,"ZAKRZÓW",0,827790,7,2,827790
128,8,8_11525430,"ZAKRZÓW",0,827790,7,2,827790
128,8,8_11525432,"ZAKRZÓW",0,827790,7,2,827790
128,8,8_11525436,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525438,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525440,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525442,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525444,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525446,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525448,"ZAKRZÓW",0,827790,8,2,827790
128,8,8_11525454,"ZAKRZÓW",0,827790,9,2,827790
128,8,8_11525456,"ZAKRZÓW",0,827790,9,2,827790
128,8,8_11525458,"ZAKRZÓW",0,827790,9,2,827790
128,8,8_11525460,"ZAKRZÓW",0,827790,9,2,827790
128,8,8_11525462,"ZAKRZÓW",0,827790,9,2,827790
128,8,8_11525466,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525468,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525470,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525472,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525474,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525476,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525478,"ZAKRZÓW",0,827790,10,2,827790
128,8,8_11525482,"ZAKRZÓW",0,827790,11,2,827790
128,8,8_11525484,"ZAKRZÓW",0,827790,11,2,827790
128,8,8_11525486,"ZAKRZÓW",0,827790,11,2,827790
128,8,8_11525488,"ZAKRZÓW",0,827790,11,2,827790
128,8,8_11525490,"ZAKRZÓW",0,827790,11,2,827790
128,8,8_11525495,"ZAKRZÓW",0,827790,12,2,827790
128,8,8_11525497,"ZAKRZÓW",0,827790,12,2,827790
128,8,8_11527285,"ZAKRZÓW",0,827790,13,2,827790
128,8,8_11525351,"Zajezdnia Obornicka",0,827827,1,2,827827
128,8,8_11525423,"Zajezdnia Obornicka",0,827827,6,2,827827
128,8,8_11525434,"Zajezdnia Obornicka",0,827827,7,2,827827
128,8,8_11527287,"Zajezdnia Obornicka",0,827827,13,2,827827
128,8,8_11525364,"Zajezdnia Obornicka",0,828482,2,2,828482
128,8,8_11525464,"Zajezdnia Obornicka",0,828482,9,2,828482
128,8,8_11525492,"Zajezdnia Obornicka",0,828482,11,2,828482
129,3,3_11503447,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503449,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503451,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503453,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503455,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503457,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503459,"PORT LOTNICZY",1,828456,1,1,828456
129,3,3_11503464,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503466,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503468,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503470,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503472,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503474,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503476,"PORT LOTNICZY",1,828456,2,1,828456
129,3,3_11503480,"PORT LOTNICZY",1,828456,3,1,828456
